,Date,Value,location,parameter,longitude,latitude,Data_Converted
106,2024-08-18T03:00:00+00:00,9.68958322207133,1552754,pm25,-122.432269,45.592266,2024-08-18 03:00:00+00:00
107,2024-08-18T02:00:00+00:00,9.345833341280619,1552754,pm25,-122.432269,45.592266,2024-08-18 02:00:00+00:00
108,2024-08-18T01:00:00+00:00,31.670833667119343,1552754,pm25,-122.432269,45.592266,2024-08-18 01:00:00+00:00
109,2024-08-18T00:00:00+00:00,25.985416412353516,1552754,pm25,-122.432269,45.592266,2024-08-18 00:00:00+00:00
110,2024-08-17T23:00:00+00:00,35.691665967305504,1552754,pm25,-122.432269,45.592266,2024-08-17 23:00:00+00:00
111,2024-08-17T22:00:00+00:00,12.729166746139526,1552754,pm25,-122.432269,45.592266,2024-08-17 22:00:00+00:00
112,2024-08-17T21:00:00+00:00,13.974999984105429,1552754,pm25,-122.432269,45.592266,2024-08-17 21:00:00+00:00
113,2024-08-17T20:00:00+00:00,11.166666825612387,1552754,pm25,-122.432269,45.592266,2024-08-17 20:00:00+00:00
114,2024-08-17T19:00:00+00:00,10.645833293596903,1552754,pm25,-122.432269,45.592266,2024-08-17 19:00:00+00:00
115,2024-08-17T18:00:00+00:00,8.010416626930237,1552754,pm25,-122.432269,45.592266,2024-08-17 18:00:00+00:00
116,2024-08-17T17:00:00+00:00,7.637499968210856,1552754,pm25,-122.432269,45.592266,2024-08-17 17:00:00+00:00
117,2024-08-17T16:00:00+00:00,5.700000007947286,1552754,pm25,-122.432269,45.592266,2024-08-17 16:00:00+00:00
118,2024-08-17T15:00:00+00:00,5.864583293596904,1552754,pm25,-122.432269,45.592266,2024-08-17 15:00:00+00:00
119,2024-08-17T14:00:00+00:00,6.322916706403096,1552754,pm25,-122.432269,45.592266,2024-08-17 14:00:00+00:00
120,2024-08-17T13:00:00+00:00,6.493749976158142,1552754,pm25,-122.432269,45.592266,2024-08-17 13:00:00+00:00
121,2024-08-17T12:00:00+00:00,5.6333333651224775,1552754,pm25,-122.432269,45.592266,2024-08-17 12:00:00+00:00
122,2024-08-17T11:00:00+00:00,5.5916666984558105,1552754,pm25,-122.432269,45.592266,2024-08-17 11:00:00+00:00
123,2024-08-17T10:00:00+00:00,6.447916626930237,1552754,pm25,-122.432269,45.592266,2024-08-17 10:00:00+00:00
124,2024-08-17T09:00:00+00:00,5.856250007947286,1552754,pm25,-122.432269,45.592266,2024-08-17 09:00:00+00:00
125,2024-08-17T08:00:00+00:00,5.1583333015441895,1552754,pm25,-122.432269,45.592266,2024-08-17 08:00:00+00:00
126,2024-08-17T07:00:00+00:00,3.9708333214124045,1552754,pm25,-122.432269,45.592266,2024-08-17 07:00:00+00:00
127,2024-08-17T06:00:00+00:00,2.1979166666666665,1552754,pm25,-122.432269,45.592266,2024-08-17 06:00:00+00:00
128,2024-08-17T05:00:00+00:00,1.8645833532015483,1552754,pm25,-122.432269,45.592266,2024-08-17 05:00:00+00:00
129,2024-08-17T04:00:00+00:00,2.466666658719381,1552754,pm25,-122.432269,45.592266,2024-08-17 04:00:00+00:00
130,2024-08-17T03:00:00+00:00,2.9020833373069763,1552754,pm25,-122.432269,45.592266,2024-08-17 03:00:00+00:00
131,2024-08-17T02:00:00+00:00,3.32708332935969,1552754,pm25,-122.432269,45.592266,2024-08-17 02:00:00+00:00
132,2024-08-17T01:00:00+00:00,3.0104166666666665,1552754,pm25,-122.432269,45.592266,2024-08-17 01:00:00+00:00
133,2024-08-17T00:00:00+00:00,2.5979166825612388,1552754,pm25,-122.432269,45.592266,2024-08-17 00:00:00+00:00
134,2024-08-16T23:00:00+00:00,2.385416646798452,1552754,pm25,-122.432269,45.592266,2024-08-16 23:00:00+00:00
135,2024-08-16T22:00:00+00:00,2.939583341280619,1552754,pm25,-122.432269,45.592266,2024-08-16 22:00:00+00:00
136,2024-08-16T21:00:00+00:00,2.6666666666666665,1552754,pm25,-122.432269,45.592266,2024-08-16 21:00:00+00:00
137,2024-08-16T20:00:00+00:00,2.0333333214124045,1552754,pm25,-122.432269,45.592266,2024-08-16 20:00:00+00:00
138,2024-08-16T19:00:00+00:00,2.043749988079071,1552754,pm25,-122.432269,45.592266,2024-08-16 19:00:00+00:00
139,2024-08-16T18:00:00+00:00,1.5041666726271312,1552754,pm25,-122.432269,45.592266,2024-08-16 18:00:00+00:00
140,2024-08-16T17:00:00+00:00,1.8916666507720947,1552754,pm25,-122.432269,45.592266,2024-08-16 17:00:00+00:00
141,2024-08-16T16:00:00+00:00,1.743750015894572,1552754,pm25,-122.432269,45.592266,2024-08-16 16:00:00+00:00
142,2024-08-16T15:00:00+00:00,1.5416666666666667,1552754,pm25,-122.432269,45.592266,2024-08-16 15:00:00+00:00
143,2024-08-16T14:00:00+00:00,2.2124999860922494,1552754,pm25,-122.432269,45.592266,2024-08-16 14:00:00+00:00
144,2024-08-16T13:00:00+00:00,1.3506944576899211,1552754,pm25,-122.432269,45.592266,2024-08-16 13:00:00+00:00
145,2024-08-16T12:00:00+00:00,1.0791666756073635,1552754,pm25,-122.432269,45.592266,2024-08-16 12:00:00+00:00
146,2024-08-16T11:00:00+00:00,1.0229166746139526,1552754,pm25,-122.432269,45.592266,2024-08-16 11:00:00+00:00
147,2024-08-16T10:00:00+00:00,1.03402778506279,1552754,pm25,-122.432269,45.592266,2024-08-16 10:00:00+00:00
148,2024-08-16T09:00:00+00:00,1.7479166686534882,1552754,pm25,-122.432269,45.592266,2024-08-16 09:00:00+00:00
149,2024-08-16T08:00:00+00:00,0.7979166706403097,1552754,pm25,-122.432269,45.592266,2024-08-16 08:00:00+00:00
150,2024-08-16T07:00:00+00:00,0.5395833402872086,1552754,pm25,-122.432269,45.592266,2024-08-16 07:00:00+00:00
151,2024-08-16T06:00:00+00:00,0.8354166696468989,1552754,pm25,-122.432269,45.592266,2024-08-16 06:00:00+00:00
152,2024-08-16T05:00:00+00:00,1.6166666746139526,1552754,pm25,-122.432269,45.592266,2024-08-16 05:00:00+00:00
153,2024-08-16T04:00:00+00:00,2.7229166825612388,1552754,pm25,-122.432269,45.592266,2024-08-16 04:00:00+00:00
154,2024-08-16T03:00:00+00:00,3.2958333492279053,1552754,pm25,-122.432269,45.592266,2024-08-16 03:00:00+00:00
155,2024-08-16T02:00:00+00:00,3.425000031789144,1552754,pm25,-122.432269,45.592266,2024-08-16 02:00:00+00:00
156,2024-08-16T01:00:00+00:00,37.416666984558105,1552754,pm25,-122.432269,45.592266,2024-08-16 01:00:00+00:00
